estacion,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
12,26.6847,-80.0994,5.8,21.700000000000003,6.49,70.0,19.91,0.0,2,20,2
12,26.6847,-80.0994,5.8,22.800000000000004,9.84,70.0,21.92,0.0,3,11,2
12,26.6847,-80.0994,5.8,23.899999999999995,14.99,70.0,29.08,0.01,4,12,2
12,26.6847,-80.0994,5.8,24.299999999999997,14.54,70.0,27.96,0.0,4,14,2
12,26.6847,-80.0994,5.8,23.7,8.28,70.0,23.04,0.0,5,3,2
12,26.6847,-80.0994,5.8,21.399999999999995,7.16,70.0,19.91,0.0,5,7,2
12,26.6847,-80.0994,5.8,24.899999999999995,6.93,70.0,16.11,0.0,5,26,2
12,26.6847,-80.0994,5.8,29.899999999999995,9.62,70.0,25.05,0.0,7,11,2
2,26.0719,-80.1536,3.4,15.299999999999999,12.3,70.0,27.96,0.0,1,9,2
2,26.0719,-80.1536,3.4,23.299999999999997,13.42,70.0,27.07,0.01,1,15,2
2,26.0719,-80.1536,3.4,21.599999999999998,11.18,70.0,25.05,0.0,2,10,2
2,26.0719,-80.1536,3.4,15.899999999999999,9.62,70.0,21.03,0.0,3,16,2
2,26.0719,-80.1536,3.4,22.5,10.96,70.0,35.12,0.45,3,23,2
2,26.0719,-80.1536,3.4,22.800000000000004,11.41,70.0,27.07,0.0,4,9,2
2,26.0719,-80.1536,3.4,24.200000000000003,14.09,70.0,29.97,0.06,4,12,2
2,26.0719,-80.1536,3.4,24.299999999999997,14.99,70.0,29.08,0.0,4,14,2
2,26.0719,-80.1536,3.4,29.099999999999998,4.7,70.0,19.01,0.0,9,3,2
4,30.4844,-81.7019,10.1,10.799999999999999,5.59,70.0,16.11,0.0,2,10,3
4,30.4844,-81.7019,10.1,11.099999999999998,8.72,70.0,27.96,0.0,3,4,3
4,30.4844,-81.7019,10.1,13.900000000000002,4.92,70.0,19.01,0.0,4,8,3
4,30.4844,-81.7019,10.1,17.9,5.82,70.0,21.92,0.0,4,10,3
4,30.4844,-81.7019,10.1,18.8,5.14,70.0,21.03,0.0,4,12,3
4,30.4844,-81.7019,10.1,19.200000000000003,5.82,70.0,25.05,0.0,4,13,3
4,30.4844,-81.7019,10.1,21.5,6.49,70.0,23.94,0.0,4,19,3
4,30.4844,-81.7019,10.1,26.599999999999998,6.49,70.0,19.91,0.0,6,11,3
4,30.4844,-81.7019,10.1,28.200000000000003,5.37,70.0,19.91,0.0,7,14,3
4,30.4844,-81.7019,10.1,27.399999999999995,4.7,70.0,16.11,0.0,7,19,3
4,30.4844,-81.7019,10.1,26.900000000000002,5.82,70.0,23.94,0.0,8,25,3
5,30.3361,-81.5147,12.5,10.6,4.92,70.0,17.0,0.0,1,10,2
5,30.3361,-81.5147,12.5,15.0,6.04,70.0,23.04,0.0,4,9,2
5,30.3361,-81.5147,12.5,20.100000000000005,7.61,70.0,21.92,0.0,4,13,2
5,30.3361,-81.5147,12.5,20.700000000000003,4.7,70.0,18.12,0.0,5,8,2
5,30.3361,-81.5147,12.5,21.999999999999996,5.59,70.0,21.92,0.0,6,9,2
5,30.3361,-81.5147,12.5,27.199999999999996,4.7,70.0,16.11,0.0,7,19,2
5,30.3361,-81.5147,12.5,27.700000000000003,5.82,70.0,21.03,0.0,8,11,2
9,30.3975,-84.3289,19.2,21.599999999999998,6.71,70.0,27.07,0.0,4,14,2
9,30.3975,-84.3289,19.2,23.8,6.49,70.0,17.0,1.9,6,20,2
8,28.4339,-81.325,27.4,17.6,5.59,60.0,21.03,0.0,1,11,2
8,28.4339,-81.325,27.4,20.200000000000003,5.82,60.0,18.12,0.0,1,15,2
8,28.4339,-81.325,27.4,22.5,4.47,60.0,19.91,0.0,3,9,2
8,28.4339,-81.325,27.4,25.100000000000005,9.62,60.0,31.09,0.0,4,4,2
8,28.4339,-81.325,27.4,17.800000000000004,5.59,60.0,21.92,0.0,4,8,2
8,28.4339,-81.325,27.4,23.7,8.28,60.0,29.08,0.07,5,2,2
8,28.4339,-81.325,27.4,25.599999999999998,4.47,60.0,27.07,0.21,6,27,2
8,28.4339,-81.325,27.4,27.1,5.14,60.0,29.97,0.0,7,11,2
8,28.4339,-81.325,27.4,26.100000000000005,8.72,60.0,23.04,0.32,8,26,2
3,29.6919,-82.2756,37.5,5.1,6.04,60.0,17.0,0.0,1,9,3
3,29.6919,-82.2756,37.5,19.400000000000002,10.51,60.0,31.99,0.0,3,23,3
3,29.6919,-82.2756,37.5,22.700000000000003,6.71,60.0,21.92,0.0,5,14,3
3,29.6919,-82.2756,37.5,25.100000000000005,6.49,60.0,18.12,0.0,6,28,3
3,29.6919,-82.2756,37.5,25.100000000000005,7.83,60.0,23.04,1.92,7,30,3
3,29.6919,-82.2756,37.5,25.4,9.84,60.0,27.07,0.0,9,8,3
1,29.1828,-81.0483,9.4,16.3,3.58,60.0,12.97,0.0,1,11,2
1,29.1828,-81.0483,9.4,18.7,3.58,60.0,16.11,0.0,1,19,2
1,29.1828,-81.0483,9.4,19.699999999999996,5.82,60.0,21.92,1.23,2,22,2
1,29.1828,-81.0483,9.4,21.2,7.61,60.0,21.03,0.0,2,24,2
1,29.1828,-81.0483,9.4,20.700000000000003,9.62,60.0,27.96,0.0,3,22,2
1,29.1828,-81.0483,9.4,20.500000000000004,10.29,60.0,27.07,0.0,3,24,2
1,29.1828,-81.0483,9.4,21.599999999999998,9.4,60.0,25.95,0.0,4,10,2
1,29.1828,-81.0483,9.4,21.799999999999997,10.74,60.0,25.05,0.0,4,13,2
1,29.1828,-81.0483,9.4,22.600000000000005,5.59,60.0,21.92,0.02,4,16,2
1,29.1828,-81.0483,9.4,21.0,4.47,60.0,21.92,0.0,4,17,2
1,29.1828,-81.0483,9.4,22.800000000000004,6.49,60.0,23.94,0.0,4,19,2
1,29.1828,-81.0483,9.4,21.700000000000003,6.26,60.0,23.94,0.0,5,8,2
1,29.1828,-81.0483,9.4,24.499999999999996,6.71,60.0,21.92,0.0,5,15,2
1,29.1828,-81.0483,9.4,25.900000000000002,6.49,60.0,23.04,0.07,6,10,2
1,29.1828,-81.0483,9.4,28.000000000000004,4.25,60.0,17.0,0.0,7,4,2
1,29.1828,-81.0483,9.4,28.400000000000002,6.71,60.0,27.07,0.02,7,12,2
1,29.1828,-81.0483,9.4,26.100000000000005,3.8,60.0,19.01,0.13,7,18,2
1,29.1828,-81.0483,9.4,28.099999999999998,4.47,60.0,19.91,0.0,8,22,2
1,29.1828,-81.0483,9.4,27.1,3.8,60.0,16.11,0.0,8,30,2
1,29.1828,-81.0483,9.4,25.900000000000002,1.57,60.0,12.08,0.0,9,3,2
1,29.1828,-81.0483,9.4,26.3,17.22,60.0,38.92,1.7,9,9,2
6,24.555,-81.7522,1.2,20.900000000000002,10.51,60.0,23.94,0.02,1,11,1
7,25.7906,-80.3164,8.8,15.899999999999999,9.62,60.0,29.97,0.0,1,9,3
7,25.7906,-80.3164,8.8,23.5,12.08,60.0,27.96,0.07,3,25,3
10,27.9619,-82.5403,5.8,21.599999999999998,5.59,60.0,21.03,0.0,1,14,2
10,27.9619,-82.5403,5.8,20.799999999999997,7.83,60.0,23.04,0.0,2,26,2
10,27.9619,-82.5403,5.8,30.700000000000003,5.59,60.0,16.11,0.0,8,22,2
11,27.6531,-80.2428,8.5,22.600000000000005,8.28,60.0,25.95,0.01,1,14,1
11,27.6531,-80.2428,8.5,15.200000000000001,5.14,60.0,17.0,0.0,2,17,1
11,27.6531,-80.2428,8.5,23.600000000000005,12.75,60.0,25.95,0.1,4,14,1
11,27.6531,-80.2428,8.5,22.9,4.25,60.0,19.91,0.0,5,9,1
11,27.6531,-80.2428,8.5,27.800000000000004,5.14,60.0,17.0,0.0,8,30,1
12,26.6847,-80.0994,5.8,26.2,8.72,60.0,23.04,0.0,5,15,2
12,26.6847,-80.0994,5.8,30.200000000000003,14.09,60.0,29.97,0.09,9,8,2
2,26.0719,-80.1536,3.4,23.299999999999997,6.93,60.0,17.0,0.0,2,3,2
2,26.0719,-80.1536,3.4,25.0,8.05,60.0,23.94,0.0,2,19,2
4,30.4844,-81.7019,10.1,8.900000000000002,3.8,60.0,17.0,0.0,1,10,3
4,30.4844,-81.7019,10.1,18.7,5.37,60.0,27.07,0.0,4,11,3
4,30.4844,-81.7019,10.1,24.400000000000002,3.58,60.0,19.91,1.22,6,12,3
4,30.4844,-81.7019,10.1,25.900000000000002,3.36,60.0,16.11,0.02,7,18,3
4,30.4844,-81.7019,10.1,25.900000000000002,12.75,60.0,31.99,2.36,7,30,3
4,30.4844,-81.7019,10.1,26.700000000000003,3.36,60.0,19.91,0.0,9,4,3
4,30.4844,-81.7019,10.1,26.399999999999995,3.8,60.0,14.99,0.0,9,14,3
4,30.4844,-81.7019,10.1,26.900000000000002,6.49,60.0,19.01,0.0,9,15,3
5,30.3361,-81.5147,12.5,19.200000000000003,2.91,60.0,16.11,0.0,3,9,2
5,30.3361,-81.5147,12.5,21.2,10.51,60.0,27.96,0.0,3,22,2
5,30.3361,-81.5147,12.5,19.200000000000003,5.82,60.0,21.92,0.0,4,11,2
5,30.3361,-81.5147,12.5,21.799999999999997,5.37,60.0,21.03,0.0,4,19,2
5,30.3361,-81.5147,12.5,24.6,3.8,60.0,18.12,0.02,6,1,2
5,30.3361,-81.5147,12.5,27.399999999999995,4.47,60.0,21.92,0.21,8,8,2
5,30.3361,-81.5147,12.5,26.799999999999997,5.82,60.0,19.01,0.0,8,10,2
5,30.3361,-81.5147,12.5,25.900000000000002,4.25,60.0,16.11,0.44,8,30,2
5,30.3361,-81.5147,12.5,24.899999999999995,2.91,60.0,19.91,0.0,9,13,2
5,30.3361,-81.5147,12.5,26.3,4.7,60.0,17.0,0.0,9,16,2
5,30.3361,-81.5147,12.5,25.799999999999997,6.26,60.0,25.05,0.0,9,17,2
9,30.3975,-84.3289,19.2,13.1,7.61,60.0,19.91,0.0,3,4,2
9,30.3975,-84.3289,19.2,20.700000000000003,5.37,60.0,25.05,0.0,4,13,2
9,30.3975,-84.3289,19.2,26.900000000000002,3.8,60.0,17.0,0.0,6,1,2
9,30.3975,-84.3289,19.2,26.0,4.25,60.0,14.99,0.0,8,1,2
8,28.4339,-81.325,27.4,20.4,4.47,50.0,19.91,0.0,2,20,2
8,28.4339,-81.325,27.4,13.599999999999998,6.26,50.0,19.91,0.0,3,17,2
8,28.4339,-81.325,27.4,19.099999999999998,6.49,50.0,23.94,0.0,4,9,2
8,28.4339,-81.325,27.4,22.600000000000005,8.72,50.0,23.94,0.0,4,12,2
8,28.4339,-81.325,27.4,23.000000000000004,5.59,50.0,23.04,0.0,5,8,2
8,28.4339,-81.325,27.4,24.400000000000002,4.92,50.0,25.05,0.01,6,3,2
8,28.4339,-81.325,27.4,27.5,7.38,50.0,25.05,0.62,7,12,2
8,28.4339,-81.325,27.4,25.500000000000004,15.43,50.0,35.12,0.0,9,9,2
8,28.4339,-81.325,27.4,26.399999999999995,22.82,50.0,78.96,6.61,9,10,2
3,29.6919,-82.2756,37.5,11.9,5.82,50.0,14.99,0.0,2,10,3
3,29.6919,-82.2756,37.5,19.799999999999997,11.41,50.0,36.91,0.02,2,23,3
3,29.6919,-82.2756,37.5,20.200000000000003,4.92,50.0,19.91,0.0,4,12,3
3,29.6919,-82.2756,37.5,19.699999999999996,8.05,50.0,25.95,0.0,4,13,3
3,29.6919,-82.2756,37.5,23.899999999999995,2.01,50.0,21.92,0.28,6,12,3
3,29.6919,-82.2756,37.5,24.799999999999997,2.91,50.0,35.12,3.05,7,17,3
3,29.6919,-82.2756,37.5,26.2,3.58,50.0,25.05,2.47,7,19,3
3,29.6919,-82.2756,37.5,25.4,8.72,50.0,23.94,0.0,7,31,3
3,29.6919,-82.2756,37.5,26.900000000000002,8.05,50.0,27.07,0.01,8,26,3
3,29.6919,-82.2756,37.5,22.700000000000003,20.58,50.0,61.07,5.77,9,11,3
1,29.1828,-81.0483,9.4,12.799999999999999,4.92,50.0,17.0,0.0,1,10,2
1,29.1828,-81.0483,9.4,19.400000000000002,4.92,50.0,18.12,0.1,2,19,2
1,29.1828,-81.0483,9.4,20.799999999999997,5.59,50.0,19.91,0.0,3,9,2
1,29.1828,-81.0483,9.4,20.900000000000002,3.8,50.0,19.01,0.0,3,27,2
1,29.1828,-81.0483,9.4,21.799999999999997,6.71,50.0,19.91,0.0,4,1,2
1,29.1828,-81.0483,9.4,16.6,6.71,50.0,23.94,0.0,4,9,2
1,29.1828,-81.0483,9.4,25.200000000000003,9.62,50.0,23.94,0.0,6,9,2
1,29.1828,-81.0483,9.4,26.2,4.92,50.0,44.07,1.62,6,27,2
1,29.1828,-81.0483,9.4,27.1,3.8,50.0,16.11,0.0,7,19,2
1,29.1828,-81.0483,9.4,26.900000000000002,3.13,50.0,16.11,0.01,9,4,2
1,29.1828,-81.0483,9.4,27.9,9.4,50.0,31.99,0.72,9,8,2
1,29.1828,-81.0483,9.4,27.399999999999995,24.61,50.0,78.07,4.1,9,10,2
6,24.555,-81.7522,1.2,23.400000000000002,15.43,50.0,29.97,0.0,3,4,1
6,24.555,-81.7522,1.2,23.899999999999995,8.05,50.0,18.12,0.0,3,9,1
6,24.555,-81.7522,1.2,21.799999999999997,10.74,50.0,23.94,0.0,3,20,1
7,25.7906,-80.3164,8.8,21.799999999999997,5.37,50.0,21.92,0.0,2,2,3
7,25.7906,-80.3164,8.8,29.0,4.7,50.0,21.92,1.63,6,29,3
7,25.7906,-80.3164,8.8,30.0,6.93,50.0,21.92,0.01,9,16,3
10,27.9619,-82.5403,5.8,27.9,5.59,50.0,25.05,0.94,8,25,2
11,27.6531,-80.2428,8.5,16.3,3.8,50.0,16.11,0.0,2,2,1
11,27.6531,-80.2428,8.5,17.800000000000004,7.16,50.0,18.12,0.0,2,5,1
11,27.6531,-80.2428,8.5,21.2,8.5,50.0,23.94,0.0,2,24,1
11,27.6531,-80.2428,8.5,21.599999999999998,9.62,50.0,21.92,0.0,3,11,1
11,27.6531,-80.2428,8.5,19.099999999999998,6.71,50.0,25.95,0.0,3,20,1
11,27.6531,-80.2428,8.5,21.3,5.14,50.0,18.12,0.0,3,28,1
11,27.6531,-80.2428,8.5,18.8,9.17,50.0,23.04,0.0,4,9,1
11,27.6531,-80.2428,8.5,24.6,7.38,50.0,23.04,0.0,5,15,1
11,27.6531,-80.2428,8.5,23.600000000000005,5.59,50.0,16.11,0.0,5,26,1
11,27.6531,-80.2428,8.5,25.700000000000003,6.71,50.0,18.12,0.0,6,9,1
11,27.6531,-80.2428,8.5,25.900000000000002,3.8,50.0,18.12,1.28,6,10,1
11,27.6531,-80.2428,8.5,28.800000000000004,7.16,50.0,19.91,0.0,7,15,1
11,27.6531,-80.2428,8.5,27.399999999999995,16.11,50.0,40.94,1.13,9,9,1
11,27.6531,-80.2428,8.5,28.899999999999995,8.5,50.0,44.96,0.0,9,11,1
12,26.6847,-80.0994,5.8,22.399999999999995,11.63,50.0,23.94,0.0,2,26,2
12,26.6847,-80.0994,5.8,21.799999999999997,16.33,50.0,31.09,0.0,3,4,2
12,26.6847,-80.0994,5.8,30.200000000000003,20.8,50.0,48.99,0.57,9,9,2
2,26.0719,-80.1536,3.4,23.099999999999998,12.75,50.0,31.09,0.0,3,3,2
2,26.0719,-80.1536,3.4,30.300000000000004,14.32,50.0,34.0,0.01,9,8,2
2,26.0719,-80.1536,3.4,28.899999999999995,8.72,50.0,23.94,0.07,9,16,2
4,30.4844,-81.7019,10.1,19.299999999999997,8.95,50.0,27.07,0.0,2,13,3
4,30.4844,-81.7019,10.1,19.200000000000003,3.13,50.0,19.91,0.0,3,9,3
4,30.4844,-81.7019,10.1,21.100000000000005,11.41,50.0,29.97,0.0,3,22,3
4,30.4844,-81.7019,10.1,18.099999999999998,12.53,50.0,29.08,0.0,3,23,3
4,30.4844,-81.7019,10.1,22.199999999999996,8.5,50.0,25.95,0.0,5,14,3
4,30.4844,-81.7019,10.1,25.100000000000005,8.05,50.0,23.04,0.0,6,28,3
4,30.4844,-81.7019,10.1,27.299999999999997,5.37,50.0,19.01,0.38,7,26,3
4,30.4844,-81.7019,10.1,26.100000000000005,12.53,50.0,29.08,0.0,7,31,3
4,30.4844,-81.7019,10.1,24.899999999999995,8.05,50.0,23.94,0.0,8,1,3
4,30.4844,-81.7019,10.1,26.999999999999996,5.82,50.0,21.92,0.0,8,10,3
4,30.4844,-81.7019,10.1,24.499999999999996,11.86,50.0,27.96,0.0,9,8,3
4,30.4844,-81.7019,10.1,25.4,17.45,50.0,34.0,0.29,9,9,3
4,30.4844,-81.7019,10.1,24.200000000000003,28.19,50.0,86.12,4.54,9,11,3
5,30.3361,-81.5147,12.5,17.5,3.13,50.0,17.0,0.0,1,16,2
5,30.3361,-81.5147,12.5,19.0,8.05,50.0,27.07,0.0,2,13,2
5,30.3361,-81.5147,12.5,16.900000000000002,3.58,50.0,16.11,0.0,2,20,2
5,30.3361,-81.5147,12.5,11.9,9.62,50.0,29.08,0.0,3,4,2
5,30.3361,-81.5147,12.5,14.300000000000002,9.17,50.0,29.97,0.42,3,13,2
5,30.3361,-81.5147,12.5,22.299999999999997,9.17,50.0,25.95,0.0,5,14,2
5,30.3361,-81.5147,12.5,24.799999999999997,6.93,50.0,19.01,0.0,6,28,2
5,30.3361,-81.5147,12.5,25.900000000000002,8.95,50.0,25.95,0.0,8,1,2
5,30.3361,-81.5147,12.5,25.799999999999997,17.22,50.0,36.91,0.15,9,9,2
9,30.3975,-84.3289,19.2,27.199999999999996,7.83,50.0,19.91,0.0,7,31,2
9,30.3975,-84.3289,19.2,27.299999999999997,6.93,50.0,27.07,0.0,8,26,2
9,30.3975,-84.3289,19.2,24.799999999999997,11.86,50.0,27.07,0.0,9,9,2
8,28.4339,-81.325,27.4,10.100000000000001,10.07,40.0,21.92,0.0,1,9,2
8,28.4339,-81.325,27.4,19.699999999999996,7.16,40.0,23.04,0.01,1,14,2
8,28.4339,-81.325,27.4,19.400000000000002,9.84,40.0,23.04,0.0,2,4,2
8,28.4339,-81.325,27.4,17.800000000000004,6.26,40.0,19.91,0.0,2,5,2
8,28.4339,-81.325,27.4,21.100000000000005,8.5,40.0,19.01,0.0,2,13,2
8,28.4339,-81.325,27.4,21.100000000000005,6.26,40.0,25.95,0.0,3,12,2
8,28.4339,-81.325,27.4,17.1,3.58,40.0,21.03,0.0,3,20,2
8,28.4339,-81.325,27.4,21.799999999999997,7.61,40.0,23.94,0.0,3,22,2
8,28.4339,-81.325,27.4,22.5,13.87,40.0,35.12,0.0,3,23,2
8,28.4339,-81.325,27.4,22.800000000000004,10.07,40.0,25.95,0.0,4,13,2
8,28.4339,-81.325,27.4,24.200000000000003,7.61,40.0,23.04,0.0,6,28,2
8,28.4339,-81.325,27.4,24.299999999999997,7.16,40.0,23.94,0.55,7,31,2
8,28.4339,-81.325,27.4,29.0,9.4,40.0,23.94,0.0,8,10,2
3,29.6919,-82.2756,37.5,18.400000000000002,2.91,40.0,14.99,0.0,1,13,3
3,29.6919,-82.2756,37.5,14.799999999999999,9.62,40.0,23.94,0.0,2,4,3
3,29.6919,-82.2756,37.5,16.6,6.71,40.0,19.01,0.0,2,26,3
3,29.6919,-82.2756,37.5,16.6,6.93,40.0,36.01,0.03,3,12,3
3,29.6919,-82.2756,37.5,14.400000000000002,6.93,40.0,19.91,0.53,3,13,3
3,29.6919,-82.2756,37.5,10.100000000000001,3.13,40.0,19.01,0.0,3,17,3
3,29.6919,-82.2756,37.5,19.799999999999997,7.16,40.0,27.07,0.0,4,14,3
3,29.6919,-82.2756,37.5,21.3,6.04,40.0,18.12,0.07,6,8,3
3,29.6919,-82.2756,37.5,26.399999999999995,8.5,40.0,27.96,0.12,8,27,3
3,29.6919,-82.2756,37.5,25.500000000000004,3.8,40.0,14.09,0.0,9,16,3
1,29.1828,-81.0483,9.4,18.7,5.82,40.0,23.04,0.04,1,13,2
1,29.1828,-81.0483,9.4,20.100000000000005,5.37,40.0,14.99,0.01,1,14,2
1,29.1828,-81.0483,9.4,18.8,4.92,40.0,16.11,0.0,1,15,2
1,29.1828,-81.0483,9.4,15.200000000000001,4.25,40.0,14.99,0.0,2,5,2
1,29.1828,-81.0483,9.4,8.299999999999999,7.61,40.0,27.07,0.0,3,16,2
1,29.1828,-81.0483,9.4,22.299999999999997,8.72,40.0,23.04,0.0,4,12,2
1,29.1828,-81.0483,9.4,26.799999999999997,8.05,40.0,19.91,0.0,6,28,2
1,29.1828,-81.0483,9.4,29.099999999999998,9.62,40.0,25.05,0.0,8,10,2
6,24.555,-81.7522,1.2,24.200000000000003,13.87,40.0,31.09,0.0,3,3,1
6,24.555,-81.7522,1.2,23.000000000000004,8.28,40.0,29.97,0.0,3,23,1
6,24.555,-81.7522,1.2,24.200000000000003,4.92,40.0,18.12,0.0,5,8,1
6,24.555,-81.7522,1.2,29.400000000000002,8.28,40.0,29.97,0.15,7,12,1
6,24.555,-81.7522,1.2,29.299999999999997,5.82,40.0,14.09,0.03,8,10,1
7,25.7906,-80.3164,8.8,23.200000000000003,8.28,40.0,25.05,0.0,2,26,3
7,25.7906,-80.3164,8.8,22.600000000000005,14.76,40.0,34.0,0.0,3,4,3
7,25.7906,-80.3164,8.8,24.6,11.63,40.0,25.05,0.0,4,14,3
7,25.7906,-80.3164,8.8,26.999999999999996,5.82,40.0,25.95,5.19,6,2,3
10,27.9619,-82.5403,5.8,10.2,7.61,40.0,21.92,0.0,1,9,2
10,27.9619,-82.5403,5.8,21.599999999999998,5.59,40.0,18.12,0.0,1,13,2
10,27.9619,-82.5403,5.8,28.000000000000004,6.93,40.0,23.04,0.0,7,13,2
11,27.6531,-80.2428,8.5,14.5,10.07,40.0,25.05,0.0,1,9,1
11,27.6531,-80.2428,8.5,20.900000000000002,6.71,40.0,18.12,0.18,1,13,1
11,27.6531,-80.2428,8.5,19.6,5.82,40.0,21.03,0.0,2,20,1
11,27.6531,-80.2428,8.5,21.599999999999998,16.33,40.0,31.99,0.0,3,3,1
11,27.6531,-80.2428,8.5,11.099999999999998,9.4,40.0,25.95,0.0,3,16,1
11,27.6531,-80.2428,8.5,21.5,5.82,40.0,18.12,0.0,3,27,1
11,27.6531,-80.2428,8.5,22.5,5.82,40.0,17.0,0.0,4,1,1
11,27.6531,-80.2428,8.5,17.0,7.61,40.0,21.03,0.0,4,8,1
11,27.6531,-80.2428,8.5,26.799999999999997,5.82,40.0,21.03,0.0,6,28,1
11,27.6531,-80.2428,8.5,28.800000000000004,6.71,40.0,21.92,0.95,8,10,1
11,27.6531,-80.2428,8.5,26.3,3.36,40.0,12.97,0.02,9,3,1
11,27.6531,-80.2428,8.5,29.099999999999998,9.17,40.0,31.99,0.23,9,8,1
12,26.6847,-80.0994,5.8,20.700000000000003,6.26,40.0,16.11,0.0,2,4,2
12,26.6847,-80.0994,5.8,14.000000000000002,10.51,40.0,23.94,0.0,3,16,2
12,26.6847,-80.0994,5.8,15.799999999999999,9.84,40.0,25.05,0.0,3,17,2
12,26.6847,-80.0994,5.8,21.100000000000005,11.41,40.0,44.96,0.56,3,23,2
12,26.6847,-80.0994,5.8,31.700000000000003,11.18,40.0,23.94,0.01,8,22,2
12,26.6847,-80.0994,5.8,28.600000000000005,8.5,40.0,19.91,0.0,9,15,2
2,26.0719,-80.1536,3.4,23.200000000000003,10.74,40.0,23.94,0.0,2,26,2
2,26.0719,-80.1536,3.4,20.599999999999998,7.16,40.0,19.01,0.0,3,18,2
2,26.0719,-80.1536,3.4,28.299999999999997,7.16,40.0,19.91,0.0,9,17,2
4,30.4844,-81.7019,10.1,4.000000000000002,8.05,40.0,23.94,0.0,1,9,3
4,30.4844,-81.7019,10.1,13.699999999999998,14.09,40.0,34.0,0.0,2,4,3
4,30.4844,-81.7019,10.1,19.499999999999996,12.75,40.0,31.09,0.06,2,23,3
4,30.4844,-81.7019,10.1,24.899999999999995,2.68,40.0,23.94,0.08,6,13,3
4,30.4844,-81.7019,10.1,26.3,5.14,40.0,29.08,1.76,6,26,3
4,30.4844,-81.7019,10.1,25.0,9.17,40.0,29.08,0.38,8,28,3
5,30.3361,-81.5147,12.5,5.3999999999999995,8.5,40.0,23.94,0.0,1,9,2
5,30.3361,-81.5147,12.5,16.6,4.03,40.0,16.11,0.0,1,13,2
5,30.3361,-81.5147,12.5,13.900000000000002,13.42,40.0,31.09,0.0,2,4,2
5,30.3361,-81.5147,12.5,22.199999999999996,4.92,40.0,17.0,0.0,3,29,2
5,30.3361,-81.5147,12.5,19.0,4.92,40.0,21.03,0.0,4,12,2
5,30.3361,-81.5147,12.5,26.100000000000005,12.3,40.0,29.97,0.0,7,31,2
5,30.3361,-81.5147,12.5,25.900000000000002,3.8,40.0,61.07,2.16,8,9,2
5,30.3361,-81.5147,12.5,28.099999999999998,7.38,40.0,23.94,0.25,8,15,2
5,30.3361,-81.5147,12.5,25.700000000000003,11.41,40.0,31.09,0.0,9,8,2
9,30.3975,-84.3289,19.2,2.2000000000000006,7.61,40.0,21.03,0.0,1,8,2
8,28.4339,-81.325,27.4,19.299999999999997,6.71,30.0,19.91,0.06,1,13,2
8,28.4339,-81.325,27.4,22.199999999999996,9.4,30.0,21.92,0.0,2,24,2
8,28.4339,-81.325,27.4,19.099999999999998,15.43,30.0,31.09,0.0,3,3,2
8,28.4339,-81.325,27.4,28.200000000000003,7.61,30.0,19.91,0.0,8,22,2
8,28.4339,-81.325,27.4,26.700000000000003,10.51,30.0,25.95,0.53,9,8,2
8,28.4339,-81.325,27.4,27.399999999999995,9.17,30.0,21.92,0.0,9,16,2
3,29.6919,-82.2756,37.5,2.6999999999999997,6.71,30.0,21.03,0.0,1,8,3
3,29.6919,-82.2756,37.5,21.100000000000005,7.61,30.0,35.12,2.67,4,4,3
3,29.6919,-82.2756,37.5,26.399999999999995,3.8,30.0,19.91,0.88,6,29,3
3,29.6919,-82.2756,37.5,26.900000000000002,5.37,30.0,17.0,0.01,8,25,3
3,29.6919,-82.2756,37.5,24.6,5.14,30.0,18.12,0.0,9,7,3
1,29.1828,-81.0483,9.4,16.3,10.07,30.0,25.95,0.0,2,4,2
1,29.1828,-81.0483,9.4,14.200000000000001,3.13,30.0,14.09,0.0,2,6,2
1,29.1828,-81.0483,9.4,19.799999999999997,13.65,30.0,36.91,0.23,2,23,2
1,29.1828,-81.0483,9.4,17.5,9.4,30.0,23.04,0.0,2,26,2
1,29.1828,-81.0483,9.4,14.600000000000001,12.3,30.0,29.08,0.04,3,4,2
1,29.1828,-81.0483,9.4,10.799999999999999,4.7,30.0,18.12,0.0,3,17,2
1,29.1828,-81.0483,9.4,17.1,12.75,30.0,31.09,0.0,3,19,2
1,29.1828,-81.0483,9.4,21.3,7.38,30.0,31.09,0.89,4,4,2
1,29.1828,-81.0483,9.4,23.5,10.29,30.0,25.95,1.24,6,8,2
1,29.1828,-81.0483,9.4,26.599999999999998,12.97,30.0,31.09,0.5,7,31,2
1,29.1828,-81.0483,9.4,28.400000000000002,10.07,30.0,23.94,0.0,9,16,2
6,24.555,-81.7522,1.2,18.099999999999998,9.4,30.0,23.94,0.0,1,31,1
6,24.555,-81.7522,1.2,22.700000000000003,9.84,30.0,23.94,0.0,2,4,1
6,24.555,-81.7522,1.2,21.0,5.82,30.0,17.0,0.0,2,17,1
6,24.555,-81.7522,1.2,23.200000000000003,9.17,30.0,21.03,0.0,2,26,1
6,24.555,-81.7522,1.2,21.2,9.4,30.0,25.05,0.0,3,18,1
